file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20120117_house.hexun.com_1ebd10e947e17430454e0cc2e99af431befb2b657a2adda011e4b338	0.00	0.00	0.00	0.00	0.00	0.00	0	24	42	0	7	0
20120117_ibnlive.in.com_699400a4278cba71902aee6965c6cb60f3a1dd057377414ce021cb4e	0.99	7.04	0.53	0.00	0.00	0.00	14	185	2626	0	2	0
20120117_ibnlive.in.com_c65401e744233a75f5a66e6ae61f696e97ececcc12d9cb41989677f9	62.76	87.85	48.82	0.00	0.00	0.00	311	43	326	0	10	0
20120117_ibnlive.in.com_d4550f517a2cf8bc5702aa113f5f415d4476ae0ca0898420aa0e5fc6	52.48	79.57	39.15	0.00	0.00	0.00	222	57	345	0	9	0
20120117_ibnlive.in.com_f09aeec9c93d8a20702206d19b6cf9e3f5d22723802c2b7cb0fb53cc	1.11	6.08	0.61	0.00	0.00	0.00	16	247	2612	0	5	0
20120117_india.blogs.nytimes.com_72a69c84ecf4506792e5ceb8f6afb3d2b94e5d4c01a55e9869e03e4d	62.51	89.31	48.08	0.00	0.00	0.00	426	51	460	0	13	0
20120117_insciences.org_5a38d0d9d1f6c2efa76613a579a1d272a5e049b9a1b335572bddc86f	74.71	93.54	62.18	0.00	0.00	0.00	855	59	520	0	12	0
20120117_insideireland.ie_bd5694f07cacedbc1f7469f11cdb8aafce10444b6e845730fe15dc50	0.37	1.00	0.23	0.00	0.00	0.00	2	198	886	0	8	0
20120117_iservice.libertytimes.com.tw_53c9c02e9aaa773c4f5cbfc36ea0e04b2140bb0be2b375de8a6cd20d	0.00	0.00	0.00	0.00	0.00	0.00	0	24	868	0	7	0
20120117_iservice.libertytimes.com.tw_fd9a7a9a17524b4a448abf58f786aaeab64b0db47ceb9e75b14662aa	0.00	0.00	0.00	0.00	0.00	0.00	0	21	108	0	6	0
20120117_it.21cn.com_a994928202b96f7f47e6ece7541eee09640e904c1b6fd0a988f33a22	0.00	0.00	0.00	0.00	0.00	0.00	0	14	94	0	3	0
20120117_ivona.bigmir.net_0cb32453003aafa4953d364771f630637f59cf3eb9b733e9ee477fff	48.24	77.84	34.95	0.00	0.00	0.00	144	41	268	0	11	0
20120117_ivona.bigmir.net_b28687a47406c8e9f07bc02733c7d72d30362c16d3cf0cd260cc5c57	49.94	82.01	35.90	0.00	0.00	0.00	196	43	350	0	12	0
20120117_ivona.bigmir.net_fc26ebb4ff41057ed53e182316e70ff8422b166dd4e1f88488d94ece	52.20	82.59	38.16	0.00	0.00	0.00	166	35	269	0	9	0
20120117_jiangxi.jxnews.com.cn_751d65a6c83df16f9e746344b3746a59579f6e3c402a9e783d472c83	2.20	2.44	2.00	0.00	0.00	0.00	1	40	49	0	15	0
20120117_komi.kp.ru_421b4ef726437ef475bbd3ab6848f1ffedd2499ade10dd1a4a14573a	71.38	78.72	65.29	0.00	0.00	0.00	111	30	59	0	6	0
20120117_kuaixun.stcn.com_e171c405a53272cc5ce2cf64d04f5dddc8c820eaa4741a0d6edb121f	5.26	5.71	4.88	0.00	0.00	0.00	2	33	39	0	12	0
20120117_life.chinatimes.com_0aba93f6b00d18cb3c6ce60071348201fe56c72eb2e68fde0857c741	0.00	0.00	0.00	0.00	0.00	0.00	0	37	30	0	10	0
20120117_life.chinatimes.com_20018caa23570dc26c974e083d189bf664b6ceb36399df5528f9053f	0.00	0.00	0.00	0.00	0.00	0.00	0	35	785	0	9	0
20120117_life.chinatimes.com_644b74abd8e2eff01dea16d9dc987b5ed3b5bf45013c359aa52df2a7	0.00	0.00	0.00	0.00	0.00	0.00	0	32	49	0	9	0
20120117_life.chinatimes.com_8a01bbd5e7d9594f79e16c057d7cbbe09cdcfa8a08cc386949cf88b1	0.00	0.00	0.00	0.00	0.00	0.00	0	20	30	0	5	0
20120117_life.chinatimes.com_a8681d0dabbdf768413103efe7c911342b7f8fb928cb0839b6affa7c	0.00	0.00	0.00	0.00	0.00	0.00	0	28	45	0	7	0
20120117_life.chinatimes.com_adc607deb576b46bf665951c973f4cb12efedb5affa9a8b0ed5d2e1b	0.00	0.00	0.00	0.00	0.00	0.00	0	34	1523	0	9	0
20120117_life.chinatimes.com_f0be4c6348ef44ecc27be106d40f9ae9852fe7787cb2c507c1992342	0.00	0.00	0.00	0.00	0.00	0.00	0	27	579	0	7	0
20120117_life.comments.ua_0c05c8ad98404601c2e4e4ec899c77060381efef6e2b18d9583d4bce	43.68	83.65	29.56	0.00	0.00	0.00	133	26	317	0	6	0
20120117_lifestyle.aol.co.uk_03bd3f3ec24087f69f7cc62ad2014eefaa0653bf0aed586e6dac305b	1.14	4.52	0.65	0.00	0.00	0.00	7	148	1064	0	6	0
20120117_m.smh.com.au_2837b4beda2d9647673c8344773c6914407ae87298d155731de503cd	77.17	83.33	71.86	0.00	0.00	0.00	355	71	139	0	20	0
20120117_m.smh.com.au_57f2c0b04d678f4c82e7fd29ffe36fde93311599c23e007af0365532	84.98	85.77	84.21	0.00	0.00	0.00	416	69	78	0	19	0
20120117_medicalxpress.com_e90868732f31bc8286c67c05fdbc456e9b374ced94bb3999dd91baa9	76.02	92.56	64.49	0.00	0.00	0.00	1095	88	603	0	23	0
20120117_medicina.ua_be8c534c34dce9d78e68186d0a801c87ad4be2388e5045e05d58a7d0	38.58	82.35	25.19	0.00	0.00	0.00	98	21	291	0	4	0
20120117_member.nownews.com_459ef99970ffd92d262efdc9aded538182e7dd4e2cb6a3cc29cd3882	0.00	0.00	0.00	0.00	0.00	0.00	0	29	1523	0	10	0
20120117_member.nownews.com_8b313d63e3a357cdec583583c724bc007c4560e1344ce51650e57781	0.00	0.00	0.00	0.00	0.00	0.00	0	26	1536	0	9	0
20120117_member.nownews.com_ae24ab73102138c3868b8a6d0e7bbeb9f1695f3bffa641675874a7a5	0.00	0.00	0.00	0.00	0.00	0.00	0	25	1527	0	8	0
20120117_member.nownews.com_b84c2ed3df1d06646107d38bc32fb999e4ed93a2456070b53c3d7eae	0.00	0.00	0.00	0.00	0.00	0.00	0	23	1527	0	7	0
20120117_member.nownews.com_c9839dcbd569ee62e4b53733c378a957c3e2d01475405e1f389f6320	0.00	0.00	0.00	0.00	0.00	0.00	0	25	1528	0	8	0
20120117_member.nownews.com_da91518f33c9dcc7c7d3a3b2a502aa5945877e098fd55ec1fc05643f	0.00	0.00	0.00	0.00	0.00	0.00	0	22	1523	0	7	0
20120117_member.nownews.com_df1f0f17386babc017d972da4b1ec6df43a8f23d63e99ba2912d4465	0.00	0.00	0.00	0.00	0.00	0.00	0	23	1541	0	7	0
20120117_mil.news.sina.com.cn_29ccce1a9b85d5c1731ddb4207e256632393ebf717dd28b406de3bcc	0.00	0.00	0.00	0.00	0.00	0.00	0	18	33	0	5	0
20120117_mobile.zol.com.cn_10484cc04adb40a124682ed2b4195ca1e8df834140423ed40b843e87	8.51	20.69	5.36	0.00	0.00	0.00	6	23	106	0	5	0
20120117_money.163.com_bdfd8f24bfa1e0b6d3e6331a324692fb0bbb3cf5e33e7a7ab9ce2fcb	3.81	8.70	2.44	0.00	0.00	0.00	2	21	80	0	5	0
20120117_n.yam.com_07c4072b11126ec3051010ae747e938b03f58b06391b6afe9e8a84a2	1.38	2.27	0.99	0.00	0.00	0.00	1	43	100	0	14	0
20120117_n.yam.com_153aa61a85bc1593276f261c3704979326153808634829de701afc4b	1.96	4.17	1.28	0.00	0.00	0.00	1	23	77	0	7	0
20120117_n.yam.com_537b19fc060daa878b99e7e69b8cf5c517bb73261ec8f431b514f0d2	0.00	0.00	0.00	0.00	0.00	0.00	0	22	78	0	7	0
20120117_n.yam.com_628e192ea8224722b0282d8e47fa0f8c0e1bfc807a299633710850fd	1.94	4.17	1.27	0.00	0.00	0.00	1	23	78	0	7	0
20120117_n.yam.com_f0b07bc7f9eadb005eb2ffc3b0a8f46eed6651b304b5f5a82bffc5bf	1.75	5.00	1.06	0.00	0.00	0.00	1	19	93	0	5	0
20120117_nbnews.com.ua_bb83a1f2b55e7079b746f573cc6d8b3ff782d414c67d5c45791ff0da	20.72	79.25	11.91	0.00	0.00	0.00	84	22	621	0	5	0
20120117_news.163.com_0882117e03052b98c766bd4e15d2e6aa988aabf88d7fd1f0e1f9738a	1.79	3.45	1.20	0.00	0.00	0.00	1	28	82	0	9	0
20120117_news.163.com_0d1a6453522f125c7b37f7d058f0cf6b9934ed859b6dc81ef49b0687	1.61	2.33	1.23	0.00	0.00	0.00	1	42	80	0	16	0
20120117_news.163.com_300ad2e8125f507a72224340a21c1d685526143de29ae9d8707f966c	0.00	0.00	0.00	0.00	0.00	0.00	0	23	78	0	7	0
20120117_news.163.com_6683566a8a715e40fcaf4fd3724fdec9be9bb591dbfb19f99c2794a0	0.00	0.00	0.00	0.00	0.00	0.00	0	18	81	0	4	0
20120117_news.163.com_d3112a324723bcc03f7bec52d5e53c3dab4dadb8f36aad32b1612fbd	0.00	0.00	0.00	0.00	0.00	0.00	0	75	83	0	29	0
20120117_news.bigmir.net_1f362ee6b4ce672737d86be6c69bb293fe8ee05513a7e572142402ce	38.13	77.63	25.27	0.00	0.00	0.00	118	34	349	0	8	0
20120117_news.bigmir.net_435a7d809723a5eadd129d775236a1e87ba3c761ef6a6232f959398f	39.42	81.87	25.96	0.00	0.00	0.00	149	33	425	0	8	0
20120117_news.chinatimes.com_019037f54f0e9495931c7ebf094b7a4d2224f70a2aedf34be8b7a935	0.00	0.00	0.00	0.00	0.00	0.00	0	33	108	0	9	0
20120117_news.chinatimes.com_441bb75958d83ac50592f10d74f9ffe6cec666b944738f32a67e3177	0.00	0.00	0.00	0.00	0.00	0.00	0	25	108	0	6	0
20120117_news.chinatimes.com_c537e4c0c509e59740846a095b68fb82ec72cd637650eeec792cfc1d	0.00	0.00	0.00	0.00	0.00	0.00	0	38	108	0	10	0
20120117_news.cnyes.com_2db0d93e96d90ddb1b1238032fe326cca2807410ba42bb6ea6417b58	0.00	0.00	0.00	0.00	0.00	0.00	0	27	1	0	9	0
20120117_news.cnyes.com_592b2511397aa55e4c84db224fac54a34cf5e5edc17c36ffcd043e05	0.00	0.00	0.00	0.00	0.00	0.00	0	40	1	0	11	0
20120117_news.cnyes.com_687bfd5631497272143e69a02a89a336ac337462e250949279792a31	0.00	0.00	0.00	0.00	0.00	0.00	0	28	134	0	9	0
20120117_news.cnyes.com_c580070bd60454f069cb44793979feda83c24cd9abe8f548d9fcc047	0.00	0.00	0.00	0.00	0.00	0.00	0	31	1	0	11	0
20120117_news.enorth.com.cn_6ee7f983f05db784a462d56145f367a4bb5f6f7eafc97b770d311aae	1.27	3.70	0.76	0.00	0.00	0.00	1	26	130	0	8	0
20120117_news.gxnews.com.cn_557ec750d00913f6aff0bcc9ec0ac885ecc095d1eb663cc8fb3168f3	4.76	9.68	3.16	0.00	0.00	0.00	3	28	92	0	9	0
20120117_news.ifeng.com_444da3f500caa44e693e0076ef2b9d5f8676448336409c004ec96a5a	0.00	0.00	0.00	0.00	0.00	0.00	0	35	76	0	13	0
20120117_news.jxnews.com.cn_d8ba8999084aa79635fa8cde2cb7a4e9598e98e83da123c7b8e8d144	4.92	4.76	5.08	0.00	0.00	0.00	3	60	56	0	24	0
20120117_news.nationalpost.com_72ee301752737078845a7b55b80760e571b4b0ce0605d2fef8354964	84.85	88.36	81.61	0.00	0.00	0.00	630	83	142	0	25	0
20120117_news.nationalpost.com_74eaa2b17b3146369c04833892352093f12b0df130bbb61431de91b5	73.62	85.04	64.91	0.00	0.00	0.00	688	121	372	0	22	0
20120117_news.nationalpost.com_9c41a76b35f0bece9d7fe3cc2535a83c4623c27625b8f483ce92764c	67.11	85.17	55.37	0.00	0.00	0.00	201	35	162	0	9	0
20120117_news.nationalpost.com_d014b8d85ef1cbb634831c871b4bdda202e92660d1062b4f19457c02	77.61	90.75	67.79	0.00	0.00	0.00	726	74	345	0	22	0
20120117_news.pconline.com.cn_19d5f4b455807797ce881988e9bef6016c30ec90848482f641cf8b52	0.00	0.00	0.00	0.00	0.00	0.00	0	49	54	0	21	0
20120117_news.pts.org.tw_8933d3de91a4a342a463b01867371b3551c774354b0a1ec014d30387	0.00	0.00	0.00	0.00	0.00	0.00	0	16	28	0	4	0
20120117_news.pts.org.tw_9c1ca2e19c056671c36d88c0abcffff6a4852595718c9cf99b40b099	9.68	10.71	8.82	0.00	0.00	0.00	3	25	31	0	7	0
20120117_news.rednet.cn_2089bd1b0ee41a34164fa81e88f4cf1269cddd03ae5d34bfaad082d4	1.36	3.57	0.84	0.00	0.00	0.00	1	27	118	0	6	0
20120117_news.sina.com.cn_4d78576145fc3459c5c760665f5413f1ed72a0a537d1ab4308aaef75	19.75	17.78	22.22	0.00	0.00	0.00	8	37	28	0	9	0
20120117_news.sina.com.cn_6a8048c439cb1aef53909a39d207aa8b359cdac657260385da57c2e6	0.00	0.00	0.00	0.00	0.00	0.00	0	44	23	0	18	0
20120117_news.sina.com.hk_00274cccff0282d0019f27b24a08c81f809aa9c849dce9b9e470d38a	0.00	0.00	0.00	0.00	0.00	0.00	0	17	91	0	4	0
20120117_news.sina.com.hk_00a7714e472a3934246059e19084581fbd2c234828311ed7174948d4	0.00	0.00	0.00	0.00	0.00	0.00	0	56	10	0	23	0
20120117_news.sina.com.hk_8dfd14b1d7bac5b02f7bfc6e97b861eabf459c2c2717daa54901ce82	0.00	0.00	0.00	0.00	0.00	0.00	0	26	157	0	8	0
20120117_news.sina.com.hk_9991c167586e783988fe63566bea957ed525434f3dce3db6ef1906c0	0.00	0.00	0.00	0.00	0.00	0.00	0	86	819	0	38	0
20120117_news.sina.com.hk_9aaf9ed057ae4c81df250394985dfd4da15b34550c192395782c2b15	0.00	0.00	0.00	0.00	0.00	0.00	0	42	169	0	17	0
20120117_news.sina.com.hk_b60b4a19ac1fa1d17c371df7472e42d1d756622ea1a175eed692cd00	0.00	0.00	0.00	0.00	0.00	0.00	0	20	53	0	5	0
20120117_news.sina.com.hk_ce85f208a65c745a73a15f8be1662e52f3664e1d21ac51e0f758fd8c	0.00	0.00	0.00	0.00	0.00	0.00	0	27	796	0	7	0
20120117_news.sina.com.hk_d6cd3fe9f4068683084de1736089283335131103b6b763f3230f6c1e	0.00	0.00	0.00	0.00	0.00	0.00	0	61	24	0	25	0
20120117_news.sina.com.hk_e7c77b54e900491cc397c797762539575283fca2e828e2a88853390f	0.00	0.00	0.00	0.00	0.00	0.00	0	22	53	0	6	0
20120117_news.sina.com.hk_e96aad2b52dc3cf359b0049ed030ef564f7c51776b9e6ebd577aaf00	0.00	0.00	0.00	0.00	0.00	0.00	0	20	171	0	6	0
20120117_news.sina.com.tw_1d492def559d6387a4424dcc81a419e351a8145449893a38e6778431	14.17	40.48	8.59	0.00	0.00	0.00	17	25	181	0	6	0
20120117_news.sina.com.tw_314ab855cf4425d1ac968aa711206af7bd9bd04117ed184e4328463b	0.00	0.00	0.00	0.00	0.00	0.00	0	23	94	0	6	0
20120117_news.sina.com.tw_71c27ff5fc7556b3e9ef1eaeb6c89cefe691960e7f5da2c9e9561000	0.84	1.15	0.67	0.00	0.00	0.00	1	86	149	0	38	0
20120117_news.sina.com.tw_775530076d9434f5dc3ccdf1c2cd82631bc11945a7b954e4ec0c1970	1.00	4.00	0.57	0.00	0.00	0.00	1	24	175	0	7	0
20120117_news.sina.com.tw_7c24ea1f4271c89d52c4b2eb9d391596942e0627a1fd7f660f7cdd51	1.06	3.85	0.61	0.00	0.00	0.00	1	25	162	0	6	0
20120117_news.sina.com.tw_a5daf201b17abd9921e8fcabe388b2646434bec3b4bf2a2ced09d5bd	0.84	1.47	0.59	0.00	0.00	0.00	1	67	168	0	29	0
20120117_news.sina.com.tw_b08eb50adfa2a38385c59530a682e8240f9cc41d6abe821bb4cc0d55	0.95	3.45	0.55	0.00	0.00	0.00	1	28	180	0	9	0
20120117_news.sina.com.tw_cdae9ea7d9d69b31c2189a800f96d0ce218b727414c4eaf954be01f4	1.07	3.70	0.62	0.00	0.00	0.00	1	26	159	0	8	0
20120117_news.sina.com.tw_d829eed38bcf5880d349f8c9daa43d5c58a8c69f0aec02e5ecb9ee75	1.06	5.56	0.58	0.00	0.00	0.00	1	17	170	0	4	0
20120117_news.sohu.com_71b0d2b363838a6477905ac1b9c0292065a1491d6a5b87276480f325	0.00	0.00	0.00	0.00	0.00	0.00	0	34	104	0	13	0
20120117_news.southcn.com_04699069dcb197048aeeeccc0ea9e8215bb0af0aa07a3ea025db9fee	1.27	2.38	0.87	0.00	0.00	0.00	1	41	114	0	16	0
20120117_news.syd.com.cn_54b6565dec0be896168aa7b9d4154eca84d20e625b3cb2da4b2fb2a7	10.53	26.92	6.54	0.00	0.00	0.00	7	19	100	0	4	0
20120117_news.sznews.com_4e8043185f3957ad40a7e1c1e138e25e079997b8c0851214d3dcef10	20.69	26.09	17.14	0.00	0.00	0.00	6	17	29	0	3	0
20120117_news.vdv-s.ru_2f8de7cf4d3452ac2db6f37d13200fec986021f3336a8a7b8931c191	23.97	83.43	13.99	0.00	0.00	0.00	151	30	928	0	7	0
20120117_news.xinhuanet.com_0bf8ad24afbb0f472aa167f14f9e54dbbb39afeca0e08ad4e9fffe4b	3.90	5.17	3.12	0.00	0.00	0.00	3	55	93	0	21	0
20120117_news.xinmin.cn_14ecfdc14c8464a220897fa1ee0cffebb7410cae512d1d0c584014df	0.00	0.00	0.00	0.00	0.00	0.00	0	18	74	0	4	0
20120117_news.xinmin.cn_2cb0611a8b127e6691ecf5e74bd678122ffceabd2f9bfced1609dc8f	0.00	0.00	0.00	0.00	0.00	0.00	0	16	75	0	4	0
20120117_news.xinmin.cn_9ceb3bd584b4ca824a4260fc341981e514ea86b7998a45704fcb7ec1	0.00	0.00	0.00	0.00	0.00	0.00	0	34	74	0	12	0
20120117_news.zol.com.cn_55b9a9468b63ee326f20ef18684864c4bd7f8cc5ecb25c4fee6af478	23.53	28.57	20.00	0.00	0.00	0.00	12	30	48	0	6	0
20120117_novostimira.com_89caeb1d83e485e88e05b68ada2bfaacce54e8e5cea0e90556c30761	27.30	85.71	16.24	0.00	0.00	0.00	132	22	681	0	5	0
20120117_nversia.ru_125174415f4dd2156e09b2cce81d33116d051545290dd92cb9ad8940	44.22	86.27	29.73	0.00	0.00	0.00	132	21	312	0	4	0
20120117_omsk-times.ru_7a0a159e051a7d83f83c718ab0e6784197a74ce14c0991fa43327c37	3.53	5.43	2.62	0.00	0.00	0.00	5	87	186	0	4	0
20120117_opinion.xinmin.cn_b41f51e1699a2f2dfb3263e7186acad56a54050a727892f7dda4a15a	0.00	0.00	0.00	0.00	0.00	0.00	0	26	76	0	9	0
20120117_ottawa.ctv.ca_185d58d6bafc8849152ce0430eeb8d243450e52025686429eca85123	63.53	78.61	53.31	0.00	0.00	0.00	419	114	367	0	20	0
20120117_paper.wenweipo.com_e47d996999e780b9e1f702e30eb7a8090cbf7202527d89ba8b6c7984	2.41	4.76	1.61	0.00	0.00	0.00	1	20	61	0	6	0
20120117_pln-pskov.ru_ca3e20f824a77c1599d707340ec6f89a171f8ffc689af27627dc2968	35.15	77.06	22.76	0.00	0.00	0.00	84	25	285	0	6	0
20120117_podrobnosti.ua_4493a21ef66dd94e0ed46ded15d0472d097d24273bf72a3798b6bfc2	15.56	80.33	8.61	0.00	0.00	0.00	98	24	1040	0	5	0
20120117_popwatch.ew.com_76e12c8d51a7b68e71f13f8d98b5561ca8dbaa558d239a1df9e4df4c	39.80	85.79	25.91	0.00	0.00	0.00	157	26	449	0	6	0
20120117_roll.sohu.com_893bd21ab2410a42e88b5c5d49a761e5676741f05173eed7fd8868cf	0.00	0.00	0.00	0.00	0.00	0.00	0	24	78	0	6	0
20120117_saratov-times.ru_6a4d4ac1088bedc1a7e769ac2e70dcc1f2238360c574ea6a9f8cd4ca	0.62	0.50	0.83	0.00	0.00	0.00	1	199	120	0	5	0
20120117_sc.stock.cnfol.com_eb09b9dda4357696c2efa7577836886128522dc59f1e17344849f1e3	3.08	6.25	2.04	0.00	0.00	0.00	1	15	48	0	3	0
20120117_society.huanqiu.com_bc66fe6937721f23f8fc1d57e7c77e118339bd5a120df66987053553	0.00	0.00	0.00	0.00	0.00	0.00	0	23	2	0	7	0
20120117_tech.huanqiu.com_9a13ba6b51f6db7ad5fd0eb1e765d9cb673eaae1012a9724a6c075b2	0.00	0.00	0.00	0.00	0.00	0.00	0	29	2	0	7	0
20120117_tech.ifeng.com_1b63250195f04b37d6cb7bdf605d08b18667aade5a4fe7c2600be902	0.00	0.00	0.00	0.00	0.00	0.00	0	40	77	0	14	0
20120117_tech.ifeng.com_410bbc50ba9655f4391db15ceefb56c5ad5e180b6bf5ac840396d915	5.22	12.00	3.33	0.00	0.00	0.00	3	22	87	0	5	0
20120117_tech.qq.com_068baaa8e2bb2882b2158b9f35dc062f3c10d96c6290a16525817d0c	20.99	35.42	14.91	0.00	0.00	0.00	17	31	97	0	8	0
20120117_tech.qq.com_6c0927d372ff073d73475cb08a337d1710c79e73b96517bec98c70ad	0.00	0.00	0.00	0.00	0.00	0.00	0	51	87	0	20	0
20120117_tech.sina.com.cn_4b3e1627f928b5f9e1a076dfd6aa6b2fb9ea85bab63eee5ce5220847	10.53	14.81	8.16	0.00	0.00	0.00	4	23	45	0	6	0
20120117_tech.sina.com.cn_6e87a74d529396125ddc762bc507b933bdd0c5105f79987823ecba21	0.00	0.00	0.00	0.00	0.00	0.00	0	26	21	0	9	0
20120117_tech.sina.com.cn_f1f63b817263016dc00795e1741809e6bee2a7c5fc776ebd259e2987	0.00	0.00	0.00	0.00	0.00	0.00	0	32	25	0	11	0
20120117_tech.southcn.com_d7a2be41a68936577adac81d23f51dfa0c7de5cc8c5a4b6b793638b9	1.85	4.55	1.16	0.00	0.00	0.00	1	21	85	0	6	0
20120117_theuptowner.org_5e03c90055896adb8d8f3cba18a5ecf4b076702f7d9805c8b9a81422	0.34	0.18	1.98	0.00	0.00	0.00	2	1080	99	0	25	0
20120117_timesofindia.indiatimes.com_22c1d64206e29a0dca411ee86f44ea616b8f8ac5c652cf30f2382385	31.28	86.27	19.11	0.00	0.00	0.00	201	32	851	0	7	0
20120117_timesofindia.indiatimes.com_87093d456225c802820c5a70f7f0ab9c67178751ba6dcb659390b030	44.87	89.51	29.94	0.00	0.00	0.00	350	41	819	0	10	0
20120117_top.rbc.ru_59910528942418ed94703b750a97876172bb51c6ca1c932e49fd65d0	59.34	85.23	45.51	0.00	0.00	0.00	375	65	449	0	10	0
20120117_top.rbc.ru_66d4dca562d4ca8eb538796c004900749feb4fe9bc56618a59920852	50.74	88.01	35.64	0.00	0.00	0.00	257	35	464	0	7	0
20120117_top.rbc.ru_8fc49681dc7b3805b395f0c5114a2bb597635b97fbc3a74744c60c8e	56.49	91.37	40.88	0.00	0.00	0.00	307	29	444	0	6	0
20120117_top.rbc.ru_b286c1bc8bf5127ea5de05134cabef3fada83e7cdd8517ef6123ef32	52.94	89.14	37.65	0.00	0.00	0.00	279	34	462	0	7	0
20120117_topnews.ae_60e71ed4515e93f5ae418efc8f91af85246a9e9daa63d9f8668f7367	49.05	89.62	33.77	0.00	0.00	0.00	285	33	559	0	8	0
20120117_topnews.ae_de7616081fc45200997e2360ad973eff77025b1eb4bef5ad70b4ebbf	48.15	88.61	33.06	0.00	0.00	0.00	280	36	567	0	9	0
20120117_topnews.net.nz_9bfcb66030a6d918d49e40c03c6b4ff3f8d5b202176a974eaa5afe9f	60.89	92.21	45.45	0.00	0.00	0.00	355	30	426	0	7	0
20120117_topnews.us_79cfa1c6466acf007f87bf67f0e374affc8120c151663dc2463d26da	42.80	89.82	28.09	0.00	0.00	0.00	300	34	768	0	8	0
20120117_tribune.com.pk_8e315b727f49b50dfa980ef6488391d7e5735794b39fb5ac4e3d0428	70.30	89.02	58.09	0.00	0.00	0.00	438	54	316	0	15	0
20120117_tribune.com.pk_f982bbb2b1b6d22a3c33fba07b265a1c8be69562b8d48f773729c81b	71.90	88.75	60.42	0.00	0.00	0.00	655	83	429	0	25	0
20120117_tw.nextmedia.com_d7b95352135fc19234715bfe4e778efa2afdcbe95f2d96be334f2faa	0.00	0.00	0.00	0.00	0.00	0.00	0	31	56	0	10	0
20120117_udn.com_324143b9afb5267398990731f2b42a9ec644579e81e2723a47bcbcda	0.00	0.00	0.00	0.00	0.00	0.00	0	25	785	0	6	0
20120117_udn.com_6ae7f1bf7a111bc65f38c474117aba09cf35d3318e6a76302096a1f9	0.00	0.00	0.00	0.00	0.00	0.00	0	13	169	0	3	0
20120117_udn.com_6b64985d86dd97aee7289e88e86b399700bd9c64f3b604ff77460df9	0.00	0.00	0.00	0.00	0.00	0.00	0	20	30	0	5	0
20120117_udn.com_7b8a37aa35f6669dccf62fe78b9dd9e74c191a4b0700c0a16e225be9	0.00	0.00	0.00	0.00	0.00	0.00	0	29	868	0	9	0
20120117_udn.com_7d22e82f0dbbcbdf642725ba5ec289c39418f60d5c123c28f6298e61	0.00	0.00	0.00	0.00	0.00	0.00	0	11	868	0	2	0
20120117_udn.com_ca400f53ef4129056c8fbdec3ea6ebd3d557a336c25c88ccf7891015	0.00	0.00	0.00	0.00	0.00	0.00	0	22	108	0	5	0
20120117_udn.com_e0ca1d746473cc2eb539db7aafbcc11d2ad0d87046e7f3e6f7cee2b3	0.00	0.00	0.00	0.00	0.00	0.00	0	35	30	0	9	0
20120117_udr.chinatimes.com_ac0a77b9d7e6a46bdf448753b26bee24f61e4ad7f38eb5ab3ff4db58	0.00	0.00	0.00	0.00	0.00	0.00	0	40	30	0	10	0
20120117_ul.kp.ru_6b3f9e1650f839620e1f3fdb7b9773429960182789a6a929b7526f95	84.17	88.59	80.16	0.00	0.00	0.00	295	38	73	0	9	0
20120117_ura.dn.ua_4737640aa688991a3c0162213748af869eef11a9662ec38fb0b6e057	51.93	89.32	36.60	0.00	0.00	0.00	276	33	478	0	8	0
20120117_vechirka.kiev.ua_5e96086a62e756565a43ef700524f872888b149b8264cbd095605678	49.73	73.02	37.70	0.00	0.00	0.00	46	17	76	0	3	0
20120117_visitbulgaria.info_54a20f9f7abb52319ad7988e1b4e1170c4ea3cf97827941b6f9a2624	4.77	11.51	3.01	0.00	0.00	0.00	42	323	1353	0	8	0
20120117_vitals.msnbc.msn.com_446c16a3f7e197591efce13b4ab472f3462cd95375d64b6ec18e8d43	0.75	1.79	0.47	0.00	0.00	0.00	4	220	844	0	6	0
20120117_wonderwoman.intoday.in_ac77509543e77c4fac40e105e32e2772efe84f6e1c2fe32e14f41a39	85.34	87.70	83.11	0.00	0.00	0.00	428	60	87	0	17	0
20120117_www.1obl.ru_03ca2223d78152f5467d1027c818e8271becb68ab4e62f49445456fd	1.96	5.22	1.20	0.00	0.00	0.00	7	127	575	0	5	0
20120117_www.9111.ru_e2e47b234353771176e7da60db97f5417e13ecd58f7d6cef61553432	34.18	63.51	23.38	0.00	0.00	0.00	94	54	308	0	6	0
20120117_www.abc.net.au_67a8e08a830fc6731e29d12e0cf8c46e1d7b88558f7a2586234f5807	52.16	84.64	37.69	0.00	0.00	0.00	496	90	820	0	26	0
20120117_www.abc.net.au_de78bc966dde34a1742c725701302d1454a167d4ff15066abcc3cdee	51.09	86.15	36.32	0.00	0.00	0.00	479	77	840	0	20	0
20120117_www.aif.ru_5d224cab8e1ac20fc930d6d91078bb50cfd5305de854f58319a4c578	20.95	85.84	11.93	0.00	0.00	0.00	200	33	1476	0	8	0
20120117_www.aif.ru_a7a2b954a2707bdba78a221747044782454c7e7c29ea9ac74797aa01	1.42	4.41	0.84	0.00	0.00	0.00	10	217	1175	0	8	0
20120117_www.aif.ru_bb2d7753ead60383ec06cb6bcf3493dd7d85d65ffb79b6507fc9b2c8	7.51	35.26	4.20	0.00	0.00	0.00	55	101	1253	0	5	0
